0,0.9910682390862009
1,0.9910682390862009
2,0.9907109687433023
3,0.9839228298868944
4,0.9907109687433023
5,0.9889246158581417
6,0.9949982140287527
7,0.9828510188581987
8,0.9942836733429556
9,1.0
10,0.9828510188581987
11,0.9942836733429556
12,0.9896391565439387
13,1.010003573113163
14,0.9953554843716511
15,1.0042872452854503
16,0.9828510188581987
17,0.9824937485153002
18,0.9967845657432453
19,0.9892818862010402
20,0.998570918628406
21,0.9828510188581987
22,0.9882100751723446
23,0.9792783142585455
24,0.9957127547145498
25,0.9792783142585455
26,0.9949982140287527
27,0.9871382641436491
28,0.9964272954003468
29,0.9914255094290995
30,0.9914255094290995
31,0.9842801002297928
32,0.9957127547145498
33,0.9685602004595856
34,0.9874955344865476
35,0.9792783142585455
36,0.9971418360861438
37,0.9828510188581987
38,0.9924973204577949
39,0.9964272954003468
40,0.9678456597737887
41,0.9853519112584884
42,0.998570918628406
43,0.9871382641436491
44,0.9946409436858541
45,0.9792783142585455
46,0.9857091816013869
47,0.9857091816013869
48,0.9799928549443425
49,0.9828510188581987
50,0.9799928549443425
51,0.981064665973038
52,0.9828510188581987
53,0.9814219363159365
54,0.9871382641436491
55,0.9828510188581987
56,0.9828510188581987
57,0.9896391565439387
58,0.9828510188581987
59,0.9828510188581987
60,0.9814219363159365
61,0.9828510188581987
62,0.9828510188581987
63,0.9814219363159365
64,0.9828510188581987
65,0.9828510188581987
66,0.9896391565439387
67,0.9828510188581987
68,0.9814219363159365
69,0.981064665973038
70,0.9828510188581987
71,0.9714183643734419
72,0.9799928549443425
73,0.9828510188581987
74,0.9914255094290995
75,0.9849946409155899
76,0.9849946409155899
77,0.9857091816013869
78,0.997856377942609
79,0.9814219363159365
80,0.9839228298868944
81,0.9885673455152431
82,0.9685602004595856
83,0.9821364770017337
84,0.9949982140287527
85,0.9949982140287527
86,0.9785637735727484
87,0.9828510188581987
88,0.9799928549443425
89,0.9792783142585455
90,0.9907109687433023
91,0.9885673455152431
92,1.0
93,0.9928545908006935
94,0.9824937485153002
95,0.9685602004595856
96,0.9771346910304863
97,0.9778492317162834
98,0.981064665973038
99,0.9714183643734419
100,0.973561986430833
101,0.9885673455152431
102,0.9839228298868944
103,0.9714183643734419
104,0.9828510188581987
105,0.9785637735727484
106,0.9799928549443425
107,0.9835655595439957
108,0.973561986430833
109,0.9828510188581987
110,0.9824937485153002
111,0.9714183643734419
112,0.9599857098886849
113,0.9785637735727484
114,0.9814219363159365
115,0.9778492317162834
116,0.973561986430833
117,0.9814219363159365
118,0.9824937485153002
119,0.9714183643734419
120,0.9828510188581987
121,0.9814219363159365
122,0.9828510188581987
123,0.9849946409155899
124,0.973561986430833
125,0.9828510188581987
126,0.9796355846014441
127,0.9799928549443425
128,0.9828510188581987
129,0.9814219363159365
130,0.9849946409155899
131,0.9835655595439957
132,0.997856377942609
133,0.9714183643734419
134,0.9778492317162834
135,0.9828510188581987
136,0.9814219363159365
137,0.9799928549443425
138,0.9828510188581987
139,0.9842801002297928
140,0.9885673455152431
141,0.9771346910304863
142,0.972847445745036
143,0.972847445745036
144,0.9799928549443425
145,0.973561986430833
146,0.9814219363159365
147,0.9796355846014441
148,0.9685602004595856
149,0.9771346910304863
150,0.972847445745036
151,0.9714183643734419
152,0.9832082892010973
153,0.9864237234578521
154,0.9685602004595856
155,0.973561986430833
156,0.9771346910304863
157,0.9799928549443425
158,0.9724901754021374
159,0.973561986430833
160,0.972847445745036
161,0.9757056096588922
162,0.9571275459748287
163,0.973561986430833
164,0.9771346910304863
165,0.9714183643734419
166,0.9678456597737887
167,0.9828510188581987
168,0.9739192567737315
169,0.9685602004595856
170,0.9771346910304863
171,0.9696320114882812
172,0.973561986430833
173,0.9771346910304863
174,0.9714183643734419
175,0.9771346910304863
176,0.9764201503446892
177,0.9714183643734419
178,0.9742765271166299
179,0.9871382641436491
180,0.9571275459748287
181,0.9749910689730952
182,0.9757056096588922
183,0.9742765271166299
184,0.9742765271166299
185,0.9599857098886849
186,0.973561986430833
187,0.973561986430833
188,0.9714183643734419
189,0.9732047160879345
190,0.9771346910304863
191,0.9599857098886849
192,0.9685602004595856
193,0.9771346910304863
194,0.9742765271166299
195,0.9685602004595856
196,0.9599857098886849
197,0.9671311190879914
198,0.9721329050592389
