8.468886380000000269e-01;8.406221706666666682e-01;6.266467333333358702e-03
8.413953060000000095e-01;8.398083437333332402e-01;1.586962266666769317e-03
8.413953060000000095e-01;8.398490350666667492e-01;1.546270933333260267e-03
8.420056759999999807e-01;8.406425163333332007e-01;1.363159666666780012e-03
8.523819700000000443e-01;8.413342691999999845e-01;1.104770080000005983e-02
8.383434549999999597e-01;8.417411826666666430e-01;-3.397727666666683355e-03
8.404797510000000527e-01;8.419039480666667963e-01;-1.424197066666743616e-03
8.444471569999999483e-01;8.417411826666666430e-01;2.705974333333305282e-03
8.273567920000000075e-01;8.410494298000000812e-01;-1.369263780000007369e-02
8.389538250000000419e-01;8.413749605999999437e-01;-2.421135599999901800e-03
8.499404889999999657e-01;8.415784173333332729e-01;8.362071666666692771e-03
8.499404889999999657e-01;8.423922442666665900e-01;7.548244733333375756e-03
8.359019749999999638e-01;8.421074047999997925e-01;-6.205429799999828688e-03
8.395641959999999848e-01;8.421684418666666172e-01;-2.604245866666632381e-03
8.371227150000000172e-01;8.412935779333331476e-01;-4.170862933333130407e-03
8.365123450000000460e-01;8.406425163999997618e-01;-4.130171399999715831e-03
8.462782679999999447e-01;8.411715038666666144e-01;5.106764133333330236e-03
8.444471569999999483e-01;8.411104668666665729e-01;3.336690133333375385e-03
8.542130799999999580e-01;8.397676524666667364e-01;1.444542753333322160e-02
8.481093779999999693e-01;8.385469120666666498e-01;9.562465933333319512e-03
8.392590109999999992e-01;8.391165908666665674e-01;1.424201333334318420e-04
8.273567920000000075e-01;8.391776278666666089e-01;-1.182083586666660135e-02
8.346812340000000496e-01;8.386893317333331543e-01;-4.008097733333104706e-03
8.352916040000000208e-01;8.388927884666664836e-01;-3.601184466666462747e-03
8.380382699999999740e-01;8.382010355999998108e-01;-1.627655999998367520e-04
8.297982729999999751e-01;8.377127394666666893e-01;-7.914466466666714162e-03
8.316293829999999998e-01;8.367768385333334002e-01;-5.147455533333400446e-03
8.444471569999999483e-01;8.356781721999999579e-01;8.768984799999990365e-03
8.404797510000000527e-01;8.356985178666666014e-01;4.781233133333451235e-03
8.297982729999999751e-01;8.364919991333331639e-01;-6.693726133333188777e-03
8.395641959999999848e-01;8.361664683999998626e-01;3.397727600000122195e-03
8.359019749999999638e-01;8.351491847999998885e-01;7.527902000000752381e-04
8.371227150000000172e-01;8.350067651333331620e-01;2.115949866666855250e-03
8.401745659999999560e-01;8.355764439333334126e-01;4.598122066666543439e-03
8.316293829999999998e-01;8.358205920000000289e-01;-4.191209000000029050e-03
8.395641959999999848e-01;8.349660737333334248e-01;4.598122266666559987e-03
8.392590109999999992e-01;8.348236539999999151e-01;4.435357000000084149e-03
8.297982729999999751e-01;8.354543698666666574e-01;-5.656096866666682210e-03
8.200323499999999655e-01;8.348033083333332716e-01;-1.477095833333330610e-02
8.359019749999999638e-01;8.350474563999998878e-01;8.545186000000759563e-04
8.383434549999999597e-01;8.351288390666664618e-01;3.214615933333497821e-03
8.352916040000000208e-01;8.350881477333331748e-01;2.034562666668460196e-04
8.316293829999999998e-01;8.357392092666665606e-01;-4.109826266666560812e-03
8.383434549999999597e-01;8.352102217333333689e-01;3.133233266666590744e-03
8.392590109999999992e-01;8.352305674000000124e-01;4.028443599999986802e-03
8.297982729999999751e-01;8.356985178666666014e-01;-5.900244866666626287e-03
8.395641959999999848e-01;8.368378755333333308e-01;2.726320466666654063e-03
8.383434549999999597e-01;8.370820235999999470e-01;1.261431400000012637e-03
8.395641959999999848e-01;8.370820235999999470e-01;2.482172400000037804e-03
8.413953060000000095e-01;8.374889370666666055e-01;3.906368933333403959e-03
8.316293829999999998e-01;8.380586159333331953e-01;-6.429232933333195454e-03
8.395641959999999848e-01;8.389945169333333785e-01;5.696790666666062819e-04
8.368175300000000316e-01;8.383638010666667473e-01;-1.546271066666715654e-03
8.371227150000000172e-01;8.387300231333333356e-01;-1.607308133333318345e-03
8.395641959999999848e-01;8.387300231333333356e-01;8.341728666666492487e-04
8.383434549999999597e-01;8.387300231333333356e-01;-3.865681333333759184e-04
8.413953060000000095e-01;8.385672577333332933e-01;2.828048266666716160e-03
8.401745659999999560e-01;8.384451837333332103e-01;1.729382266666745771e-03
8.523819700000000443e-01;8.390555539333333090e-01;1.332641606666673528e-02
8.297982729999999751e-01;8.393810846666666103e-01;-9.582811666666635197e-03
8.352916040000000208e-01;8.392386649333332116e-01;-3.947060933333190746e-03
8.395641959999999848e-01;8.388317514666666641e-01;7.324445333333207131e-04
8.383434549999999597e-01;8.382620725999999634e-01;8.138239999999630214e-05
8.371227150000000172e-01;8.381806899333332783e-01;-1.057974933333261092e-03
8.395641959999999848e-01;8.375296284000000036e-01;2.034567599999981269e-03
8.407849360000000383e-01;8.374075543333333593e-01;3.377381666666678939e-03
8.444471569999999483e-01;8.363699250000000696e-01;8.077231999999878731e-03
8.346812340000000496e-01;8.362071595999999163e-01;-1.525925599999866655e-03
8.310190130000000286e-01;8.361664682666665183e-01;-5.147455266666489671e-03
8.310190130000000286e-01;8.355967893999999285e-01;-4.577776399999899937e-03
8.371227150000000172e-01;8.350271105999999000e-01;2.095604400000117273e-03
8.316293829999999998e-01;8.352102216666665857e-01;-3.580838666666585901e-03
8.383434549999999597e-01;8.354136784000000260e-01;2.929776599999933673e-03
8.368175300000000316e-01;8.345184688000000239e-01;2.299061200000007688e-03
8.273567920000000075e-01;8.336639505333333089e-01;-6.307158533333301342e-03
8.346812340000000496e-01;8.336639505333333089e-01;1.017283466666740743e-03
8.310190130000000286e-01;8.340708639999998564e-01;-3.051850999999827785e-03
8.297982729999999751e-01;8.340505183333332129e-01;-4.252245333333237731e-03
8.398693809999999704e-01;8.336842961999998414e-01;6.185084800000129057e-03
8.426160470000000347e-01;8.336436048666665544e-01;8.972442133333480285e-03
8.273567920000000075e-01;8.333180741333332531e-01;-5.961282133333245525e-03
8.316293829999999998e-01;8.320362967333333470e-01;-4.069137333333472384e-04
8.346812340000000496e-01;8.323211361333332503e-01;2.360097866666799327e-03
8.371227150000000172e-01;8.323211361333332503e-01;4.801578866666766920e-03
8.307138280000000430e-01;8.322397534666665653e-01;-1.525925466666522290e-03
8.316293829999999998e-01;8.320362967333332360e-01;-4.069137333332362161e-04
8.310190130000000286e-01;8.320159510666663705e-01;-9.969380666663418822e-04
8.334604939999999962e-01;8.313038524666664930e-01;2.156641533333503169e-03
8.175908689999999979e-01;8.313038524666664930e-01;-1.371298346666649515e-02
8.316293829999999998e-01;8.315073091999998223e-01;1.220738000001775347e-04
8.346812340000000496e-01;8.310800500666666313e-01;3.601183933333418352e-03
8.297982729999999751e-01;8.307138279333333708e-01;-9.155549333333956596e-04
8.267464220000000363e-01;8.309783216666665195e-01;-4.231899666666483206e-03
8.395641959999999848e-01;8.308562476666666585e-01;8.707948333333326296e-03
8.319345679999999854e-01;8.311003957333332748e-01;8.341722666667106267e-04
8.273567920000000075e-01;8.311410870666666728e-01;-3.784295066666665264e-03
8.346812340000000496e-01;8.319549139999999898e-01;2.726320000000059807e-03
8.282723469999999644e-01;8.319956053333332768e-01;-3.723258333333312464e-03
8.316293829999999998e-01;8.325652841999998666e-01;-9.359011999998667619e-04
8.346812340000000496e-01;8.317514572666665496e-01;2.929776733333500083e-03
8.297982729999999751e-01;8.321583707333332081e-01;-2.360097733333232917e-03
8.346812340000000496e-01;8.317514572666666606e-01;2.929776733333389060e-03
8.340708639999999674e-01;8.317718029333334151e-01;2.299061066666552300e-03
8.297982729999999751e-01;8.320973336666666054e-01;-2.299060666666630226e-03
8.322397529999999710e-01;8.311207414000000293e-01;1.119011599999941708e-03
8.432264170000000059e-01;8.313445437999998910e-01;1.188187320000011482e-02
8.175908689999999979e-01;8.313445437999998910e-01;-1.375367479999989317e-02
8.328501240000000250e-01;8.310190130666665898e-01;1.831110933333435220e-03
8.334604939999999962e-01;8.311207413999999183e-01;2.339752600000077898e-03
8.322397529999999710e-01;8.311207413999998073e-01;1.119011600000163753e-03
8.322397529999999710e-01;8.301848404666665182e-01;2.054912533333452807e-03
8.200323499999999655e-01;8.300220750666665870e-01;-9.989725066666621522e-03
8.316293829999999998e-01;8.301848404666666292e-01;1.444542533333370571e-03
8.316293829999999998e-01;8.294523961999999973e-01;2.176986800000002553e-03
8.297982729999999751e-01;8.301034577333332720e-01;-3.051847333332968759e-04
8.313241980000000142e-01;8.292489394666665570e-01;2.075258533333457223e-03
8.346812340000000496e-01;8.287606433333333245e-01;5.920590666666725177e-03
